DEPT,TWT,seismicamplitude,AI_Jason_inv,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase
3259.885,2003.188,-710.445,10831.66797,12542.9,0.9538,32.6,262.4,8.8,185.9,25.5,151.4907,-0.9335
3260.038,2003.253,-712.963,10821.96973,12193.4,0.9538,35.1,256.1,7.5,184.5,25.5,149.1619,-0.9356
3260.190,2003.318,-715.481,10812.26953,11875.7,0.9539,37.6,249.7,6.3,183.1,25.4,146.8287,-0.9377
3260.342,2003.382,-717.997,10802.56934,11586.6,0.9540,40.2,243.4,5.0,181.7,25.4,144.4910,-0.9398
3260.495,2003.447,-720.512,10792.07617,11323.3,0.9541,42.7,237.0,3.7,180.3,25.4,142.1491,-0.9418
3260.647,2003.511,-723.025,10780.32715,11097.7,0.9541,45.2,230.7,2.5,178.9,25.4,139.8033,-0.9439
3260.800,2003.576,-725.537,10768.55078,10971.0,0.9542,47.7,224.3,1.2,177.5,25.3,137.4532,-0.9460
3260.952,2003.640,-728.048,10756.77539,10947.1,0.9543,50.2,218.0,0.0,176.1,25.3,135.0989,-0.9481
3261.104,2003.705,-730.558,10744.99902,11195.4,0.9544,52.7,211.6,-1.3,174.7,25.3,132.7402,-0.9501
3261.257,2003.769,-733.067,10733.22461,11473.3,0.9545,55.2,205.3,-2.5,173.2,25.3,130.3771,-0.9522
3261.409,2003.834,-735.574,10721.4502,11665.1,0.9545,57.7,198.9,-3.8,171.8,25.2,128.0096,-0.9543
3261.562,2003.899,-738.080,10709.67578,11799.1,0.9546,60.2,192.5,-5.1,170.4,25.2,125.6378,-0.9564
3261.714,2003.963,-740.584,10697.90332,11835.4,0.9547,62.7,186.2,-6.3,169.0,25.2,123.2617,-0.9584
3261.866,2004.028,-743.088,10686.13086,11846.3,0.9548,65.2,179.8,-7.6,167.6,25.2,120.8814,-0.9605
3262.019,2004.092,-745.590,10674.3584,11838.4,0.9549,67.7,173.5,-8.8,166.2,25.1,118.4963,-0.9626
3262.171,2004.157,-748.091,10662.58691,11813.4,0.9549,70.2,167.1,-10.1,164.8,25.1,116.1062,-0.9646
3262.324,2004.221,-750.590,10650.81543,11742.3,0.9550,72.7,160.7,-11.3,163.4,25.1,113.7114,-0.9667
3262.476,2004.286,-753.089,10639.0459,11664.3,0.9551,75.2,154.4,-12.6,162.0,25.1,111.3125,-0.9688
3262.628,2004.350,-755.586,10627.27539,11580.2,0.9552,77.7,148.0,-13.8,160.6,25.0,108.9095,-0.9709
3262.781,2004.415,-758.081,10615.50586,11487.7,0.9552,80.2,141.7,-15.1,159.2,25.0,106.5018,-0.9729
3262.933,2004.480,-760.576,10603.73731,11392.7,0.9553,82.7,135.3,-16.3,157.8,25.0,104.0888,-0.9750
3263.086,2004.544,-763.069,10591.96875,11267.6,0.9554,85.2,128.9,-17.6,156.4,25.0,101.6708,-0.9771
3263.238,2004.609,-765.561,10580.2002,11131.4,0.9555,87.7,122.6,-18.8,155.0,24.9,99.2481,-0.9791
3263.390,2004.673,-768.052,10568.43359,10958.6,0.9556,90.1,116.2,-20.1,153.6,24.9,96.8211,-0.9812
3263.543,2004.738,-770.541,10556.66602,10795.5,0.9556,92.6,109.8,-21.3,152.1,24.9,94.3903,-0.9833
3263.695,2004.802,-773.029,10544.90039,10720.7,0.9557,95.1,103.5,-22.6,150.7,24.9,91.9551,-0.9853
3263.848,2004.867,-775.515,10533.13477,10741.5,0.9558,97.6,97.1,-23.8,149.3,24.8,89.5147,-0.9874
3264.000,2004.932,-778.000,10521.37012,11016.0,0.9559,100.1,90.7,-25.1,147.9,24.8,87.0686,-0.9895
3264.152,2004.996,-780.046,10509.60449,11396.5,0.9559,102.5,84.3,-26.3,146.5,24.8,84.6169,-0.9915
3264.305,2005.061,-779.852,10497.84082,11830.6,0.9549,102.0,76.6,-26.8,146.4,24.8,76.7522,-0.9912
3264.457,2005.125,-779.018,10486.07715,12132.2,0.9537,101.2,68.8,-27.1,146.5,24.8,68.5453,-0.9906
3264.610,2005.190,-778.183,10474.31348,12206.7,0.9525,100.4,60.9,-27.5,146.5,24.9,60.3447,-0.9901
3264.762,2005.254,-777.348,10462.55371,12224.4,0.9514,99.6,53.1,-27.9,146.5,24.9,52.1499,-0.9896
3264.914,2005.319,-776.512,10450.79199,12184.4,0.9502,98.8,45.3,-28.3,146.5,24.9,43.9597,-0.9890
3265.067,2005.383,-775.674,10439.03125,12129.8,0.9491,98.1,37.5,-28.7,146.5,24.9,35.7731,-0.9885
3265.219,2005.448,-774.836,10427.27148,12063.1,0.9479,97.3,29.6,-29.1,146.5,25.0,27.5904,-0.9880
3265.372,2005.513,-773.996,10415.51172,12014.5,0.9468,96.5,21.8,-29.5,146.5,25.0,19.4118,-0.9875
3265.524,2005.577,-773.155,10403.75195,12029.0,0.9456,95.7,14.0,-29.9,146.5,25.0,11.2370,-0.9869
3265.676,2005.642,-772.313,10391.99316,12077.3,0.9445,94.9,6.1,-30.3,146.5,25.0,3.0663,-0.9864
3265.829,2005.706,-771.469,10380.23535,12154.1,0.9433,94.1,-1.7,-30.6,146.5,25.1,-5.0998,-0.9859
3265.981,2005.771,-770.624,10368.47754,12332.1,0.9421,93.4,-9.5,-31.0,146.5,25.1,-13.2610,-0.9853
3266.134,2005.835,-769.779,10356.71973,12572.1,0.9410,92.6,-17.3,-31.4,146.5,25.1,-21.4175,-0.9848
3266.286,2005.900,-768.932,10344.96387,12946.6,0.9398,91.8,-25.2,-31.8,146.5,25.2,-29.5692,-0.9843
3266.438,2005.964,-768.084,10333.20801,13302.9,0.9387,91.0,-33.0,-32.2,146.5,25.2,-37.7162,-0.9837
3266.591,2006.029,-767.236,10321.45215,13525.8,0.9375,90.2,-40.8,-32.6,146.4,25.2,-45.8587,-0.9832
3266.743,2006.094,-766.385,10312.53418,13642.7,0.9364,89.4,-48.6,-33.0,146.4,25.2,-53.9969,-0.9826
3266.896,2006.158,-765.534,10303.85254,13565.5,0.9352,88.6,-56.4,-33.4,146.4,25.3,-62.1303,-0.9821
3267.048,2006.223,-764.681,10295.17188,13419.8,0.9341,87.8,-64.2,-33.8,146.4,25.3,-70.2590,-0.9816
3267.200,2006.287,-763.828,10286.49121,13169.9,0.9329,87.1,-72.1,-34.2,146.4,25.3,-78.3832,-0.9810
3267.353,2006.352,-762.973,10277.81152,12902.6,0.9318,86.3,-79.9,-34.6,146.4,25.3,-86.5035,-0.9805
3267.505,2006.416,-762.118,10269.13184,12603.8,0.9306,85.5,-87.7,-35.0,146.4,25.4,-94.6193,-0.9799
3267.658,2006.481,-761.261,10260.45313,12328.5,0.9295,84.7,-95.5,-35.4,146.4,25.4,-102.7302,-0.9794
3267.810,2006.546,-760.404,10251.77539,12095.8,0.9283,83.9,-103.3,-35.8,146.3,25.4,-110.8363,-0.9789
3267.962,2006.610,-759.545,10243.09961,11910.6,0.9272,83.1,-111.1,-36.2,146.3,25.5,-118.9378,-0.9783
3268.115,2006.675,-758.686,10234.42188,11886.3,0.9260,82.3,-118.9,-36.6,146.3,25.5,-127.0349,-0.9778
3268.267,2006.739,-757.825,10225.74707,11980.9,0.9249,81.5,-126.8,-37.0,146.3,25.5,-135.1275,-0.9772
3268.420,2006.804,-756.963,10217.07324,12325.1,0.9237,80.7,-134.6,-37.4,146.3,25.5,-143.2156,-0.9767
3268.572,2006.868,-756.100,10208.39746,12671.7,0.9226,79.9,-142.4,-37.8,146.2,25.6,-151.2991,-0.9761
3268.724,2006.933,-755.235,10199.72461,12889.4,0.9214,79.1,-150.2,-38.2,146.2,25.6,-159.3781,-0.9756
3268.877,2006.997,-754.150,10191.05176,12981.6,0.9203,78.3,-158.0,-38.6,146.2,25.6,-167.4523,-0.9750
3269.029,2007.062,-751.074,10182.37891,13021.5,0.9174,81.4,-164.5,-36.1,149.6,25.7,-167.2482,-0.9719
3269.182,2007.127,-747.680,10173.70801,12993.7,0.9145,84.7,-171.0,-33.6,153.2,25.7,-166.7045,-0.9686
3269.334,2007.191,-744.284,10165.03711,12912.7,0.9115,88.0,-177.5,-31.1,156.8,25.8,-166.1610,-0.9653
3269.486,2007.256,-740.889,10156.36719,12737.1,0.9086,91.2,-184.0,-28.6,160.3,25.8,-165.6175,-0.9621
3269.639,2007.320,-737.494,10147.69922,12535.3,0.9056,94.5,-190.5,-26.1,163.9,25.9,-165.0741,-0.9588
3269.791,2007.385,-734.098,10139.03125,12312.2,0.9027,97.7,-197.0,-23.5,167.5,26.0,-164.5307,-0.9555
3269.944,2007.449,-730.701,10130.36231,12114.5,0.8997,101.0,-203.5,-21.0,171.1,26.0,-163.9873,-0.9523
3270.096,2007.514,-727.304,10121.69531,11997.7,0.8968,104.2,-209.9,-18.5,174.6,26.1,-163.4439,-0.9490
3270.248,2007.578,-723.906,10113.0293,11946.3,0.8939,107.5,-216.4,-16.0,178.2,26.1,-162.9006,-0.9457
3270.401,2007.643,-720.508,10104.36328,11946.6,0.8909,110.8,-222.9,-13.5,181.8,26.2,-162.3573,-0.9425
3270.553,2007.708,-717.108,10095.69824,11897.0,0.8880,114.0,-229.4,-10.9,185.4,26.2,-161.8140,-0.9392
3270.706,2007.772,-713.709,10087.0332,11716.2,0.8850,117.3,-235.9,-8.4,188.9,26.3,-161.2708,-0.9359
3270.858,2007.837,-710.310,10078.37012,11514.0,0.8821,120.5,-242.3,-5.9,192.5,26.4,-160.7277,-0.9326
3271.010,2007.901,-706.911,10069.70703,11296.3,0.8792,123.8,-248.8,-3.4,196.1,26.4,-160.1846,-0.9294
3271.163,2007.966,-703.512,10061.04395,11102.1,0.8762,127.0,-255.3,-0.9,199.7,26.5,-159.6415,-0.9261
3271.315,2008.030,-700.113,10052.38281,10940.3,0.8733,130.3,-261.8,1.6,203.2,26.5,-159.0985,-0.9228
3271.468,2008.095,-696.714,10043.72168,10802.4,0.8703,133.5,-268.2,4.1,206.8,26.6,-158.5555,-0.9196
3271.620,2008.160,-693.314,10035.06055,10689.6,0.8674,136.8,-274.7,6.7,210.4,26.6,-158.0125,-0.9163
3271.772,2008.224,-689.913,10026.40137,10591.3,0.8645,140.0,-281.2,9.2,214.0,26.7,-157.4696,-0.9130
3271.925,2008.289,-686.512,10017.74219,10544.2,0.8615,143.3,-287.6,11.7,217.5,26.8,-156.9267,-0.9097
3272.077,2008.353,-683.110,10009.08301,10608.4,0.8586,146.5,-294.1,14.2,221.1,26.8,-156.3838,-0.9065
3272.230,2008.418,-679.708,10000.42481,10768.4,0.8557,149.8,-300.6,16.7,224.7,26.9,-155.8409,-0.9032
3272.382,2008.482,-676.306,9991.767578,11016.7,0.8527,153.0,-307.0,19.2,228.3,26.9,-155.2982,-0.8999
3272.534,2008.547,-672.904,9983.112305,11178.1,0.8498,156.2,-313.5,21.7,231.9,27.0,-154.7555,-0.8966
3272.687,2008.611,-669.501,9974.457031,11174.3,0.8468,159.5,-320.0,24.2,235.4,27.0,-154.2129,-0.8934
3272.839,2008.676,-666.099,9968.365234,11124.4,0.8439,162.7,-326.4,26.7,239.0,27.1,-153.6703,-0.8901
3272.992,2008.741,-662.696,9965.0625,11058.8,0.8410,166.0,-332.9,29.2,242.6,27.2,-153.1278,-0.8868
3273.144,2008.805,-659.292,9961.760742,11012.8,0.8380,169.2,-339.3,31.7,246.2,27.2,-152.5853,-0.8835
3273.296,2008.870,-655.889,9958.458984,11029.4,0.8351,172.5,-345.8,34.2,249.8,27.3,-152.0428,-0.8803
3273.449,2008.934,-652.484,9955.15625,11104.6,0.8322,175.7,-352.3,36.7,253.3,27.3,-151.5004,-0.8770
3273.601,2008.999,-649.036,9951.853516,11326.3,0.8292,178.9,-358.7,39.2,256.9,27.4,-150.9581,-0.8737
3273.754,2009.063,-640.000,9948.551758,11542.5,0.8253,173.3,-363.9,44.1,259.9,27.4,-150.1359,-0.8643
3273.906,2009.128,-630.818,9945.249023,11625.0,0.8213,167.5,-369.0,49.0,262.9,27.5,-149.3088,-0.8548
3274.058,2009.193,-621.639,9941.945313,11630.3,0.8174,161.7,-374.1,53.9,265.8,27.5,-148.4817,-0.8452
3274.211,2009.257,-612.460,9938.641602,11517.4,0.8134,155.8,-379.3,58.8,268.8,27.6,-147.6547,-0.8357
3274.363,2009.322,-603.282,9935.337891,11377.3,0.8095,150.0,-384.4,63.6,271.8,27.6,-146.8277,-0.8261
3274.516,2009.386,-594.106,9932.03418,11201.6,0.8055,144.2,-389.5,68.5,274.7,27.7,-146.0008,-0.8166
3274.668,2009.451,-584.930,9928.730469,11040.5,0.8016,138.4,-394.6,73.4,277.7,27.7,-145.1740,-0.8071
3274.820,2009.515,-575.754,9925.426758,10922.8,0.7976,132.6,-399.8,78.3,280.7,27.8,-144.3472,-0.7975
3274.973,2009.580,-566.580,9922.123047,10846.7,0.7937,126.8,-404.9,83.2,283.6,27.8,-143.5206,-0.7880
3275.125,2009.644,-557.407,9918.819336,10829.2,0.7897,121.0,-410.0,88.1,286.6,27.9,-142.6941,-0.7785
3275.278,2009.709,-548.236,9915.514648,10792.5,0.7858,115.2,-415.1,93.0,289.6,27.9,-141.8677,-0.7689
3275.430,2009.774,-539.065,9912.209961,10758.3,0.7818,109.4,-420.3,97.9,292.5,28.0,-141.0414,-0.7594
3275.582,2009.838,-529.896,9908.90625,10777.4,0.7779,103.6,-425.4,102.7,295.5,28.1,-140.2151,-0.7499
3275.735,2009.903,-520.727,9905.601563,10832.0,0.7739,97.8,-430.5,107.6,298.4,28.1,-139.3890,-0.7403
3275.887,2009.967,-511.560,9902.295898,10916.2,0.7700,92.0,-435.6,112.5,301.4,28.2,-138.5629,-0.7308
3276.040,2010.032,-502.394,9898.991211,11012.9,0.7660,86.2,-440.7,117.4,304.3,28.2,-137.7369,-0.7213
3276.192,2010.096,-493.230,9895.6875,11154.3,0.7621,80.4,-445.8,122.3,307.3,28.3,-136.9110,-0.7117
3276.344,2010.161,-484.066,9892.381836,11275.6,0.7581,74.6,-450.9,127.1,310.2,28.3,-136.0852,-0.7022
3276.497,2010.225,-474.903,9889.076172,11302.8,0.7542,68.8,-456.0,132.0,313.2,28.4,-135.2594,-0.6927
3276.649,2010.290,-465.741,9885.771484,11280.8,0.7502,63.0,-461.1,136.9,316.1,28.4,-134.4336,-0.6832
3276.802,2010.355,-456.580,9882.46582,11218.2,0.7463,57.2,-466.3,141.8,319.1,28.5,-133.6080,-0.6736
3276.954,2010.419,-447.420,9879.161133,11151.6,0.7423,51.4,-471.4,146.6,322.0,28.5,-132.7825,-0.6641
3277.106,2010.484,-438.261,9875.855469,11103.1,0.7384,45.6,-476.5,151.5,325.0,28.6,-131.9570,-0.6546
3277.259,2010.548,-429.103,9872.548828,11075.3,0.7344,39.8,-481.6,156.4,327.9,28.6,-131.1316,-0.6451
3277.411,2010.613,-419.947,9869.243164,11088.8,0.7305,34.0,-486.7,161.3,330.9,28.7,-130.3063,-0.6355
3277.564,2010.677,-410.791,9865.9375,11126.0,0.7266,28.2,-491.8,166.1,333.8,28.7,-129.4811,-0.6260
3277.716,2010.742,-401.636,9862.629883,11228.6,0.7226,22.4,-496.9,171.0,336.7,28.8,-128.6559,-0.6165
3277.868,2010.807,-392.483,9859.324219,11328.5,0.7187,16.6,-501.9,175.9,339.7,28.8,-127.8308,-0.6070
3278.021,2010.871,-383.331,9856.017578,11395.0,0.7147,10.9,-507.0,180.7,342.6,28.9,-127.0058,-0.5974
3278.173,2010.936,-374.179,9852.710938,11452.5,0.7108,5.1,-512.1,185.6,345.5,28.9,-126.1809,-0.5879
3278.326,2011.000,-365.032,9849.404297,11482.8,0.7068,-0.7,-517.2,190.4,348.5,29.0,-125.3566,-0.5784
3278.478,2011.065,-355.902,9846.098633,11463.5,0.7028,-7.2,-512.3,184.3,346.7,29.0,-124.6571,-0.5673
3278.630,2011.129,-346.776,9842.791992,11424.2,0.6987,-13.7,-507.3,178.2,345.0,29.0,-123.9578,-0.5563
3278.783,2011.194,-337.651,9839.484375,11351.0,0.6946,-20.3,-502.4,172.0,343.2,29.1,-123.2585,-0.5452
3278.935,2011.259,-328.527,9836.544922,11263.3,0.6906,-26.8,-497.5,165.9,341.5,29.1,-122.5592,-0.5342
3279.088,2011.323,-319.405,9835.21875,11153.3,0.6865,-33.3,-492.6,159.8,339.7,29.1,-121.8601,-0.5231
3279.240,2011.388,-310.285,9834.181641,11068.4,0.6825,-39.8,-487.7,153.7,338.0,29.1,-121.1610,-0.5121
3279.392,2011.452,-301.165,9833.143555,11083.9,0.6784,-46.3,-482.8,147.5,336.2,29.2,-120.4620,-0.5010
3279.545,2011.517,-292.046,9832.106445,11172.4,0.6744,-52.8,-477.8,141.4,334.4,29.2,-119.7631,-0.4900
3279.697,2011.581,-282.929,9831.068359,11366.4,0.6703,-59.3,-472.9,135.3,332.7,29.2,-119.0642,-0.4789
3279.850,2011.646,-273.813,9830.030273,11600.3,0.6663,-65.8,-468.0,129.2,331.0,29.2,-118.3654,-0.4679
3280.002,2011.710,-264.698,9828.991211,11805.3,0.6622,-72.4,-463.1,123.1,329.2,29.3,-117.6667,-0.4569
3280.154,2011.775,-255.584,9827.953125,11931.3,0.6582,-78.9,-458.2,117.0,327.5,29.3,-116.9681,-0.4458
3280.307,2011.840,-246.472,9826.915039,11775.9,0.6541,-85.4,-453.3,110.9,325.7,29.3,-116.2695,-0.4348
3280.459,2011.904,-237.360,9825.875977,11548.5,0.6501,-91.9,-448.4,104.8,324.0,29.3,-115.5710,-0.4237
3280.612,2011.969,-228.250,9824.837891,11288.3,0.6460,-98.4,-443.4,98.6,322.2,29.4,-114.8726,-0.4127
3280.764,2012.033,-219.141,9823.798828,11045.0,0.6420,-104.9,-438.5,92.5,320.5,29.4,-114.1743,-0.4017
3280.916,2012.098,-210.033,9822.759766,10809.9,0.6379,-111.4,-433.6,86.4,318.7,29.4,-113.4760,-0.3906
3281.069,2012.162,-200.926,9821.720703,10587.3,0.6339,-117.9,-428.7,80.3,317.0,29.5,-112.7778,-0.3796
3281.221,2012.227,-191.820,9820.681641,10368.8,0.6298,-124.4,-423.8,74.2,315.2,29.5,-112.0797,-0.3686
3281.374,2012.292,-182.716,9819.641602,10169.1,0.6258,-130.9,-418.9,68.1,313.5,29.5,-111.3817,-0.3575
3281.526,2012.356,-173.612,9818.602539,9987.0,0.6217,-137.4,-414.0,62.0,311.7,29.5,-110.6837,-0.3465
3281.678,2012.421,-164.510,9817.5625,9820.8,0.6177,-143.9,-409.1,55.9,310.0,29.6,-109.9858,-0.3355
3281.831,2012.485,-155.409,9816.523438,9667.2,0.6136,-150.3,-404.1,49.8,308.3,29.6,-109.2880,-0.3244
3281.983,2012.550,-146.309,9815.483398,9523.7,0.6096,-156.8,-399.2,43.8,306.5,29.6,-108.5903,-0.3134
3282.136,2012.614,-137.210,9814.443359,9397.5,0.6055,-163.3,-394.3,37.7,304.8,29.6,-107.8926,-0.3024
3282.288,2012.679,-128.112,9813.40332,9296.5,0.6015,-169.8,-389.4,31.6,303.0,29.7,-107.1949,-0.2914
3282.440,2012.743,-119.016,9812.363281,9208.2,0.5974,-176.3,-384.5,25.5,301.3,29.7,-106.4974,-0.2804
3282.593,2012.808,-109.920,9811.323242,9135.3,0.5934,-182.8,-379.6,19.4,299.6,29.7,-105.7999,-0.2693
3282.745,2012.873,-100.826,9810.282227,9077.2,0.5894,-189.3,-374.7,13.3,297.8,29.7,-105.1026,-0.2583
3282.898,2012.937,-91.732,9809.242188,9051.0,0.5853,-195.8,-369.8,7.2,296.1,29.8,-104.4053,-0.2473
3283.050,2013.002,-83.795,9808.201172,9046.3,0.5813,-201.9,-364.9,1.3,294.4,29.8,-103.7227,-0.2365
3283.202,2013.066,-80.242,9807.160156,9068.8,0.5786,-195.5,-359.8,1.3,294.2,29.9,-103.5895,-0.2333
3283.355,2013.131,-77.674,9806.119141,9116.7,0.5759,-189.1,-354.7,1.3,294.0,29.9,-103.4566,-0.2301
3283.507,2013.195,-75.106,9805.079102,9213.0,0.5733,-182.6,-349.7,1.3,293.8,30.0,-103.3240,-0.2269
3283.660,2013.260,-72.539,9804.038086,9313.9,0.5706,-176.2,-344.6,1.4,293.6,30.1,-103.1918,-0.2238
3283.812,2013.324,-69.972,9802.99707,9388.2,0.5679,-169.8,-339.5,1.4,293.4,30.2,-103.0599,-0.2206
3283.964,2013.389,-67.405,9801.955078,9430.0,0.5652,-163.4,-334.4,1.4,293.2,30.2,-102.9283,-0.2175
3284.117,2013.454,-64.838,9800.914063,9420.5,0.5625,-157.0,-329.4,1.4,293.0,30.3,-102.7970,-0.2143
3284.269,2013.518,-62.272,9799.87207,9395.0,0.5599,-150.5,-324.3,1.4,292.8,30.4,-102.6661,-0.2112
3284.422,2013.583,-59.705,9798.831055,9368.4,0.5572,-144.1,-319.2,1.4,292.6,30.5,-102.5354,-0.2080
3284.574,2013.647,-57.139,9797.789063,9332.9,0.5545,-137.7,-314.2,1.5,292.4,30.5,-102.4050,-0.2049
3284.726,2013.712,-54.573,9796.74707,9267.0,0.5518,-131.3,-309.1,1.5,292.3,30.6,-102.2750,-0.2017
3284.879,2013.776,-52.008,9795.705078,9193.8,0.5491,-124.9,-304.0,1.5,292.1,30.7,-102.1453,-0.1986
3285.031,2013.841,-49.443,9794.69043,9123.6,0.5465,-118.5,-299.0,1.5,291.9,30.8,-102.0160,-0.1955
3285.184,2013.906,-46.878,9794.84375,9057.6,0.5438,-112.1,-293.9,1.5,291.7,30.8,-101.8870,-0.1924
3285.336,2013.970,-44.313,9795.868164,8999.6,0.5411,-105.7,-288.8,1.5,291.5,30.9,-101.7584,-0.1893
3285.488,2014.035,-41.749,9796.893555,8952.4,0.5384,-99.3,-283.7,1.6,291.4,31.0,-101.6301,-0.1862
3285.641,2014.099,-39.185,9797.918945,8912.4,0.5358,-92.9,-278.7,1.6,291.2,31.0,-101.5021,-0.1830
3285.793,2014.164,-36.621,9798.944336,8885.4,0.5331,-86.4,-273.6,1.6,291.0,31.1,-101.3744,-0.1800
3285.946,2014.228,-34.058,9799.969727,8865.2,0.5304,-80.0,-268.5,1.6,290.8,31.2,-101.2471,-0.1769
3286.098,2014.293,-31.495,9800.995117,8862.0,0.5277,-73.7,-263.5,1.6,290.7,31.3,-101.1203,-0.1738
3286.250,2014.357,-28.932,9802.021484,8865.8,0.5251,-67.3,-258.4,1.7,290.5,31.3,-100.9938,-0.1707
3286.403,2014.422,-26.370,9803.046875,8871.8,0.5224,-60.9,-253.3,1.7,290.3,31.4,-100.8676,-0.1676
3286.555,2014.487,-23.808,9804.073242,8877.3,0.5197,-54.5,-248.3,1.7,290.2,31.5,-100.7416,-0.1645
3286.708,2014.551,-21.247,9805.098633,8900.4,0.5171,-48.1,-243.2,1.7,290.0,31.6,-100.6159,-0.1615
3286.860,2014.616,-18.686,9806.125,8938.7,0.5144,-41.7,-238.1,1.7,289.8,31.6,-100.4907,-0.1584
3287.012,2014.680,-16.126,9807.151367,8972.1,0.5117,-35.3,-233.0,1.7,289.7,31.7,-100.3661,-0.1554
3287.165,2014.745,-13.567,9808.177734,8984.1,0.5090,-28.9,-228.0,1.8,289.5,31.8,-100.2418,-0.1523
3287.317,2014.809,-11.007,9809.204102,8973.9,0.5064,-22.5,-222.9,1.8,289.4,31.9,-100.1178,-0.1493
3287.470,2014.874,-8.448,9810.229492,8970.6,0.5037,-16.1,-217.8,1.8,289.2,31.9,-99.9941,-0.1462
3287.622,2014.938,-5.889,9811.256836,8987.3,0.5010,-9.7,-212.7,1.8,289.1,32.0,-99.8707,-0.1432
3287.774,2015.003,-3.349,9812.282227,9003.2,0.4984,-4.0,-207.6,1.9,288.9,32.1,-99.5656,-0.1393
3287.927,2015.068,-0.897,9813.308594,8994.3,0.4974,-10.5,-201.0,3.0,289.6,32.5,-95.6305,-0.1177
3288.079,2015.132,1.540,9814.334961,8961.0,0.4965,-17.0,-194.4,4.2,290.2,32.8,-91.6938,-0.0961
3288.232,2015.197,3.977,9815.362305,8936.5,0.4955,-23.5,-187.7,5.3,290.9,33.2,-87.7553,-0.0745
3288.384,2015.261,6.413,9816.389648,8950.7,0.4945,-30.0,-181.1,6.4,291.5,33.6,-83.8150,-0.0529
3288.536,2015.326,8.848,9817.415039,8976.1,0.4935,-36.6,-174.5,7.5,292.1,34.0,-79.8730,-0.0314
3288.689,2015.391,11.283,9818.442383,8990.4,0.4925,-43.1,-167.9,8.7,292.8,34.4,-75.9294,-0.0098
3288.841,2015.455,13.715,9819.469727,8994.3,0.4915,-49.6,-161.3,9.8,293.4,34.8,-71.9841,0.0117
3288.994,2015.520,16.147,9820.496094,9001.7,0.4905,-56.1,-154.6,10.9,294.0,35.1,-68.0372,0.0333
3289.146,2015.584,18.578,9821.522461,9019.5,0.4895,-62.6,-148.0,12.1,294.7,35.5,-64.0885,0.0548
3289.298,2015.649,21.007,9822.549805,9071.9,0.4885,-69.1,-141.4,13.2,295.3,35.9,-60.1381,0.0763
3289.451,2015.713,23.436,9823.578125,9140.6,0.4875,-75.6,-134.8,14.3,295.9,36.3,-56.1860,0.0979
3289.603,2015.778,25.863,9824.604492,9241.6,0.4865,-82.1,-128.2,15.4,296.6,36.7,-52.2321,0.1194
3289.756,2015.842,28.289,9825.631836,9332.7,0.4855,-88.7,-121.6,16.6,297.2,37.0,-48.2765,0.1409
3289.908,2015.907,30.714,9826.65918,9414.8,0.4845,-95.2,-114.9,17.7,297.8,37.4,-44.3190,0.1623
3290.060,2015.972,33.138,9827.686523,9489.0,0.4835,-101.7,-108.3,18.8,298.5,37.8,-40.3598,0.1838
3290.213,2016.036,35.561,9828.713867,9555.9,0.4825,-108.2,-101.7,19.9,299.1,38.2,-36.3988,0.2053
3290.365,2016.101,37.984,9829.741211,9610.0,0.4815,-114.7,-95.1,21.0,299.7,38.6,-32.4362,0.2268
3290.518,2016.165,40.405,9830.768555,9604.4,0.4805,-121.2,-88.5,22.2,300.4,38.9,-28.4717,0.2482
3290.670,2016.230,42.824,9831.796875,9567.9,0.4796,-127.7,-81.9,23.3,301.0,39.3,-24.5054,0.2697
3290.822,2016.294,45.243,9832.824219,9498.5,0.4786,-134.2,-75.2,24.4,301.6,39.7,-20.5373,0.2911
3290.975,2016.359,47.660,9833.852539,9429.9,0.4776,-140.7,-68.6,25.5,302.3,40.1,-16.5674,0.3126
3291.127,2016.423,50.076,9834.879883,9378.2,0.4766,-147.2,-62.0,26.6,302.9,40.5,-12.5955,0.3340
3291.280,2016.488,52.491,9834.999023,9340.9,0.4756,-153.7,-55.4,27.7,303.5,40.8,-8.6217,0.3554
3291.432,2016.553,54.905,9832.28125,9308.5,0.4746,-160.2,-48.8,28.9,304.1,41.2,-4.6462,0.3768
3291.584,2016.617,57.318,9829.253906,9267.9,0.4736,-166.7,-42.2,30.0,304.8,41.6,-0.6686,0.3982
3291.737,2016.682,59.729,9826.225586,9222.8,0.4726,-173.2,-35.6,31.1,305.4,42.0,3.3111,0.4196
3291.889,2016.746,62.139,9823.199219,9170.8,0.4717,-179.7,-28.9,32.2,306.0,42.4,7.2927,0.4410
3292.042,2016.811,64.548,9820.171875,9122.7,0.4707,-186.2,-22.3,33.3,306.7,42.7,11.2760,0.4624
3292.194,2016.875,66.957,9817.144531,9084.8,0.4697,-192.7,-15.7,34.4,307.3,43.1,15.2609,0.4837
3292.346,2016.940,69.364,9814.117188,9055.6,0.4687,-199.2,-9.1,35.5,307.9,43.5,19.2475,0.5051
3292.499,2017.005,71.263,9811.09082,9049.9,0.4678,-205.0,-2.5,36.3,308.8,43.8,23.1306,0.5235
3292.651,2017.069,67.088,9808.064453,9056.4,0.4683,-200.8,4.4,32.6,313.0,43.9,25.6064,0.5022
3292.804,2017.134,62.866,9805.038086,9071.7,0.4688,-196.7,11.2,28.8,317.2,43.9,28.0813,0.4809
