DEPT,TWT,amp,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase,AI_Jason_inv
1624,1181.5,989.3,7190,1.29,-238.2,84.6,80,836.6,39.3,-0.5367,0.8469,
1624.2,1181.6,986.7,7183,1.29,-238.3,107.4,76.8,842.5,39.4,0.7652,0.8455,
1624.3,1181.7,984.1,7173,1.3,-238.4,130.1,73.6,848.3,39.6,2.0668,0.8441,
1624.5,1181.8,981.4,7164,1.3,-238.6,152.9,70.5,854.2,39.7,3.3681,0.8427,
1624.6,1181.9,978.8,7159,1.3,-238.7,175.6,67.3,860,39.8,4.6693,0.8413,
1624.8,1182,976.2,7150,1.31,-238.8,198.3,64.2,865.9,40,5.9709,0.8399,
1624.9,1182.1,973.5,7141,1.31,-238.9,221.1,61,871.8,40.1,7.2729,0.8385,
1625.1,1182.2,970.8,7128,1.31,-239,243.8,57.8,877.6,40.2,8.5749,0.8371,
1625.2,1182.3,968.2,7112,1.32,-239.1,266.6,54.7,883.5,40.4,9.8768,0.8357,
1625.4,1182.4,965.5,7100,1.32,-239.2,289.3,51.5,889.4,40.5,11.1785,0.8343,
1625.5,1182.5,962.8,7096,1.32,-239.3,312.1,48.3,895.3,40.6,12.48,0.8329,
1625.7,1182.5,960.2,7086,1.33,-239.4,334.8,45.2,901.2,40.7,13.7814,0.8315,
1625.9,1182.6,957.5,7067,1.33,-239.6,357.5,42,907,40.9,15.0826,0.83,
1626,1182.7,954.8,7055,1.33,-239.7,380.2,38.9,912.9,41,16.3835,0.8286,
1626.2,1182.8,952.1,7048,1.34,-239.8,403,35.7,918.8,41.1,17.6844,0.8272,
1626.3,1182.9,949.4,7026,1.34,-239.9,425.7,32.6,924.7,41.3,18.9856,0.8258,
1626.5,1183,944.2,6993,1.34,-240.2,448.1,29.2,931.2,41.4,20.2935,0.8232,
1626.6,1183.1,931.7,6960,1.35,-242.8,468.5,23.4,942.1,41.6,21.6514,0.8121,
1626.8,1183.2,917.8,6940,1.35,-245.5,488.9,17.6,953.1,41.7,23.009,0.8009,
1626.9,1183.3,904,6925,1.36,-248.1,509.2,11.9,964,41.9,24.3662,0.7898,
1627.1,1183.4,890.2,6899,1.36,-250.7,529.6,6.1,975,42.1,25.7231,0.7787,
1627.2,1183.5,876.4,6856,1.36,-253.3,549.9,0.4,985.9,42.2,27.0799,0.7675,
1627.4,1183.6,862.6,6819,1.37,-255.9,570.2,-5.4,996.8,42.4,28.4367,0.7564,
1627.5,1183.7,848.8,6787,1.37,-258.5,590.6,-11.1,1007.8,42.5,29.7932,0.7452,
1627.7,1183.8,835,6758,1.38,-261.1,610.9,-16.9,1018.7,42.7,31.1496,0.7341,
1627.8,1183.8,821.2,6728,1.38,-263.8,631.2,-22.6,1029.7,42.9,32.5056,0.7229,
1628,1183.9,807.4,6684,1.39,-266.4,651.5,-28.4,1040.6,43,33.8614,0.7118,
1628.1,1184,793.5,6636,1.39,-269,671.8,-34.1,1051.5,43.2,35.2176,0.7006,
1628.3,1184.1,779.7,6598,1.39,-271.6,692.1,-39.9,1062.5,43.3,36.5742,0.6895,
1628.4,1184.2,765.9,6567,1.4,-274.2,712.4,-45.7,1073.4,43.5,37.9309,0.6783,
1628.6,1184.3,752.1,6564,1.4,-276.8,732.8,-51.4,1084.3,43.7,39.2874,0.6672,
1628.7,1184.4,738.2,6591,1.41,-279.5,753.1,-57.2,1095.3,43.8,40.644,0.656,
1628.9,1184.5,724.4,6743,1.41,-282.1,773.4,-62.9,1106.2,44,42.0008,0.6448,
1629.1,1184.6,710.6,6914,1.41,-284.7,793.7,-68.7,1117.2,44.2,43.3576,0.6337,
1629.2,1184.7,696.7,7050,1.42,-287.3,814,-74.4,1128.1,44.3,44.7143,0.6225,
1629.4,1184.8,682.9,7159,1.42,-289.9,834.3,-80.2,1139,44.5,46.0709,0.6113,
1629.5,1184.9,669,7236,1.43,-292.5,854.6,-85.9,1150,44.6,47.4273,0.6002,
1629.7,1185,655.2,7293,1.43,-295.1,874.8,-91.7,1160.9,44.8,48.7835,0.589,
1629.8,1185,634.7,7345,1.43,-290.9,889.6,-97.9,1169.3,45,50.2318,0.5729,
1630,1185.1,607.1,7393,1.43,-279.5,898.4,-104.6,1174.9,45.2,51.7772,0.5516,
1630.1,1185.2,579.5,7433,1.43,-268.1,907.2,-111.4,1180.6,45.5,53.3225,0.5304,
1630.3,1185.3,552,7478,1.43,-256.7,916,-118.1,1186.2,45.7,54.8676,0.5091,
1630.4,1185.4,524.4,7548,1.43,-245.3,924.8,-124.8,1191.8,45.9,56.4125,0.4878,
1630.6,1185.5,496.8,7621,1.43,-233.9,933.7,-131.6,1197.5,46.2,57.9577,0.4665,
1630.7,1185.6,469.3,7680,1.43,-222.5,942.5,-138.3,1203.1,46.4,59.5034,0.4452,
1630.9,1185.7,441.7,7727,1.43,-211,951.3,-145,1208.8,46.7,61.0496,0.4239,
1631,1185.8,414.1,7772,1.42,-199.6,960.1,-151.8,1214.4,46.9,62.5956,0.4026,
1631.2,1185.9,386.5,7838,1.42,-188.2,968.9,-158.5,1220,47.1,64.1414,0.3814,
1631.3,1186,358.9,7918,1.42,-176.8,977.7,-165.2,1225.6,47.4,65.6869,0.3601,
1631.5,1186.1,331.4,8021,1.42,-165.4,986.5,-171.9,1231.3,47.6,67.2323,0.3388,
1631.6,1186.2,303.8,8097,1.42,-153.9,995.2,-178.7,1236.9,47.8,68.7774,0.3175,
1631.8,1186.2,276.2,7990,1.42,-142.5,1004,-185.4,1242.5,48.1,70.3226,0.2962,
1631.9,1186.3,248.6,7857,1.42,-131.1,1012.8,-192.1,1248.1,48.3,71.8678,0.2749,
1632.1,1186.4,221.1,7693,1.42,-119.7,1021.6,-198.9,1253.7,48.5,73.4128,0.2537,
1632.3,1186.5,193.5,7548,1.42,-108.3,1030.3,-205.6,1259.3,48.8,74.9577,0.2324,
1632.4,1186.6,166,7424,1.42,-96.8,1039.1,-212.3,1264.9,49,76.5024,0.2111,
1632.6,1186.7,138.4,7316,1.42,-85.4,1047.8,-219,1270.5,49.3,78.0471,0.1898,
1632.7,1186.8,110.8,7209,1.41,-74,1056.6,-225.8,1276.1,49.5,79.5921,0.1685,
1632.9,1186.9,83.2,7127,1.41,-62.6,1065.3,-232.5,1281.7,49.7,81.1371,0.1473,
1633,1187,55.5,7078,1.41,-51.1,1074.1,-239.2,1287.3,50,82.6823,0.126,
1633.2,1187.1,26.1,7045,1.41,-40.2,1066.1,-243.5,1280.8,50.2,84.4074,0.1005,
1633.3,1187.2,-3.7,7014,1.41,-29.4,1055.5,-247.3,1272.3,50.5,86.1617,0.0744,
1633.5,1187.3,-33.6,7054,1.4,-18.5,1044.8,-251.2,1263.8,50.8,87.916,0.0483,
1633.6,1187.4,-63.5,7191,1.4,-7.7,1034.2,-255,1255.3,51,89.6703,0.0221,
1633.8,1187.4,-93.3,7340,1.4,3.2,1023.5,-258.9,1246.8,51.3,91.4245,-0.004,
1633.9,1187.5,-123.2,7461,1.39,14,1012.9,-262.7,1238.3,51.6,93.1785,-0.0301,
1634.1,1187.6,-153,7506,1.39,24.9,1002.2,-266.6,1229.8,51.9,94.9326,-0.0562,
1634.2,1187.7,-182.9,7523,1.39,35.7,991.5,-270.4,1221.3,52.1,96.6867,-0.0823,
1634.4,1187.8,-212.7,7530,1.38,46.5,980.8,-274.3,1212.8,52.4,98.4407,-0.1085,
1634.5,1187.9,-242.6,7539,1.38,57.4,970.2,-278.1,1204.3,52.7,100.1947,-0.1346,
1634.7,1188,-272.4,7544,1.37,68.2,959.5,-282,1195.8,53,101.9485,-0.1607,
1634.8,1188.1,-302.3,7549,1.37,79,948.8,-285.8,1187.3,53.2,103.7023,-0.1868,
1635,1188.2,-332.1,7578,1.37,89.9,938.1,-289.6,1178.8,53.5,105.4561,-0.2129,
1635.1,1188.3,-361.9,7614,1.36,100.7,927.4,-293.5,1170.3,53.8,107.2099,-0.239,
1635.3,1188.4,-391.8,7638,1.36,111.5,916.7,-297.3,1161.8,54.1,108.9636,-0.2651,
1635.5,1188.5,-421.6,7646,1.36,122.4,906,-301.1,1153.3,54.3,110.7172,-0.2912,
1635.6,1188.6,-451.4,7626,1.35,133.2,895.3,-305,1144.7,54.6,112.4707,-0.3173,
1635.8,1188.7,-481.2,7606,1.35,144,884.6,-308.8,1136.2,54.9,114.2243,-0.3434,
1635.9,1188.7,-511.1,7584,1.35,154.9,873.9,-312.6,1127.7,55.1,115.978,-0.3695,
1636.1,1188.8,-540.9,7563,1.34,165.7,863.1,-316.4,1119.2,55.4,117.7318,-0.3956,
1636.2,1188.9,-570.7,7544,1.34,176.5,852.4,-320.2,1110.6,55.7,119.4857,-0.4217,
1636.4,1189,-597.9,7527,1.34,189.3,837,-321.9,1100.4,55.9,120.1755,-0.4465,
1636.5,1189.1,-619.8,7509,1.34,208.4,806.6,-316.4,1084.8,56.2,117.4049,-0.4675,
1636.7,1189.2,-641,7495,1.34,227.5,776.1,-311,1069.1,56.4,114.6321,-0.4884,
1636.8,1189.3,-662.3,7489,1.34,246.6,745.6,-305.6,1053.4,56.6,111.8569,-0.5093,
1637,1189.4,-683.5,7490,1.34,265.7,715.2,-300.2,1037.8,56.8,109.0798,-0.5302,
1637.1,1189.5,-704.8,7496,1.35,284.8,684.7,-294.7,1022.1,57.1,106.3006,-0.5512,
1637.3,1189.6,-726,7531,1.35,303.8,654.2,-289.3,1006.5,57.3,103.5191,-0.5721,
1637.4,1189.7,-747.3,7589,1.35,322.9,623.7,-283.9,990.9,57.5,100.7354,-0.593,
1637.6,1189.8,-768.5,7693,1.35,342,593.3,-278.5,975.2,57.7,97.95,-0.6139,
1637.7,1189.9,-789.7,7807,1.35,361.1,562.8,-273.1,959.6,58,95.1629,-0.6348,
1637.9,1189.9,-811,7909,1.36,380.1,532.3,-267.6,943.9,58.2,92.3738,-0.6557,
1638,1190,-832.2,7969,1.36,399.2,501.8,-262.2,928.3,58.4,89.5821,-0.6766,
1638.2,1190.1,-853.4,7953,1.36,418.3,471.4,-256.8,912.7,58.6,86.7874,-0.6975,
1638.3,1190.2,-874.6,7922,1.36,437.3,440.9,-251.4,897,58.9,83.99,-0.7184,
1638.5,1190.3,-895.8,7871,1.36,456.4,410.4,-246,881.4,59.1,81.1907,-0.7393,
1638.7,1190.4,-917,7814,1.36,475.4,379.9,-240.5,865.7,59.3,78.3892,-0.7601,
1638.8,1190.5,-938.2,7747,1.37,494.5,349.4,-235.1,850.1,59.5,75.585,-0.781,
1639,1190.6,-959.4,7687,1.37,513.5,318.9,-229.7,834.5,59.8,72.7783,-0.8019,
1639.1,1190.7,-980.6,7636,1.37,532.6,288.4,-224.3,818.9,60,69.9695,-0.8228,
1639.3,1190.8,-1001.8,7592,1.37,551.6,258,-218.9,803.2,60.2,67.1581,-0.8436,
1639.4,1190.9,-1022.9,7538,1.37,570.6,227.5,-213.4,787.6,60.4,64.343,-0.8645,
1639.6,1191,-1044.1,7482,1.38,589.6,197,-208,772,60.7,61.5236,-0.8854,
1639.7,1191.1,-1048.5,7426,1.38,597,160.2,-195.2,765.6,60.8,54.587,-0.8907,
1639.9,1191.1,-1042,7374,1.39,597,119.4,-177.6,765.1,60.9,45.0209,-0.8862,
1640,1191.2,-1035.6,7307,1.39,597,78.6,-160.1,764.5,61,35.4604,-0.8817,
1640.2,1191.3,-1029.1,7234,1.4,597,37.9,-142.5,764,61.1,25.9063,-0.8771,
1640.3,1191.4,-1022.7,7170,1.41,597,-2.9,-124.9,763.5,61.3,16.3554,-0.8726,
1640.5,1191.5,-1016.2,7119,1.41,597,-43.6,-107.4,763,61.4,6.8059,-0.868,
1640.6,1191.6,-1009.8,7079,1.42,597,-84.4,-89.8,762.5,61.5,-2.7418,-0.8635,
1640.8,1191.7,-1003.3,7060,1.42,596.9,-125.2,-72.3,762,61.6,-12.2879,-0.8589,
1640.9,1191.8,-996.9,7053,1.43,596.9,-165.9,-54.7,761.5,61.7,-21.8331,-0.8544,
1641.1,1191.9,-990.4,7068,1.44,596.9,-206.7,-37.2,761.1,61.8,-31.3772,-0.8498,
1641.2,1192,-983.9,7103,1.44,596.9,-247.4,-19.6,760.6,61.9,-40.9189,-0.8453,
1641.4,1192.1,-977.5,7198,1.45,596.9,-288.2,-2.1,760.1,62,-50.4573,-0.8407,
1641.5,1192.2,-971,7303,1.46,596.9,-328.9,15.5,759.6,62.1,-59.9932,-0.8361,
1641.7,1192.3,-964.5,7384,1.46,596.8,-369.7,33,759.1,62.2,-69.5273,-0.8316,
1641.9,1192.4,-958,7458,1.47,596.8,-410.5,50.6,758.7,62.3,-79.0595,-0.827,
1642,1192.4,-951.6,7522,1.48,596.8,-451.2,68.1,758.2,62.4,-88.5892,-0.8224,
1642.2,1192.5,-945.1,7576,1.48,596.8,-491.9,85.7,757.8,62.5,-98.1165,-0.8179,
1642.3,1192.6,-938.6,7600,1.49,596.8,-532.7,103.2,757.3,62.6,-107.6416,-0.8133,
1642.5,1192.7,-932.1,7574,1.5,596.8,-573.4,120.7,756.9,62.7,-117.1645,-0.8087,
1642.6,1192.8,-925.6,7482,1.5,596.7,-614.1,138.3,756.4,62.8,-126.6853,-0.8041,
1642.8,1192.9,-919.1,7381,1.51,596.7,-654.9,155.8,756,63,-136.2038,-0.7995,
1642.9,1193,-909.7,7278,1.51,596.7,-695.6,173.4,755.5,63.1,-145.7199,-0.795,
1643.1,1193.1,-879,7192,1.52,580.9,-720.6,186.1,772.6,63.1,-143.8197,-0.7669,
1643.2,1193.2,-844.9,7144,1.52,564.8,-745.2,198.8,789.9,63.1,-141.7246,-0.7385,
1643.4,1193.3,-810.8,7112,1.52,548.7,-769.9,211.4,807.2,63.1,-139.6297,-0.7101,
1643.5,1193.4,-776.7,7077,1.52,532.7,-794.5,224.1,824.5,63.1,-137.5349,-0.6816,
1643.7,1193.5,-742.5,7041,1.53,516.6,-819.1,236.7,841.8,63.1,-135.4403,-0.6532,
1643.8,1193.6,-708.4,7009,1.53,500.5,-843.8,249.4,859,63.1,-133.3457,-0.6248,
1644,1193.6,-674.3,6962,1.53,484.4,-868.4,262,876.3,63.2,-131.2513,-0.5964,
1644.1,1193.7,-640.2,6910,1.54,468.3,-893,274.7,893.6,63.2,-129.1568,-0.5679,
1644.3,1193.8,-606.1,6861,1.54,452.2,-917.6,287.3,910.9,63.2,-127.0624,-0.5395,
1644.4,1193.9,-572,6822,1.54,436.2,-942.3,300,928.2,63.2,-124.9681,-0.5111,
1644.6,1194,-537.9,6799,1.54,420.1,-966.9,312.6,945.5,63.2,-122.8737,-0.4827,
1644.8,1194.1,-503.8,6781,1.55,404,-991.5,325.3,962.8,63.2,-120.7793,-0.4542,
1644.9,1194.2,-469.7,6785,1.55,387.9,-1016.1,337.9,980.1,63.2,-118.6851,-0.4258,
1645.1,1194.3,-435.5,6817,1.55,371.8,-1040.7,350.5,997.3,63.2,-116.5911,-0.3974,
1645.2,1194.4,-401.4,6923,1.55,355.7,-1065.3,363.2,1014.6,63.3,-114.4971,-0.369,
1645.4,1194.5,-367.3,7044,1.56,339.6,-1089.9,375.8,1031.9,63.3,-112.4032,-0.3405,
1645.5,1194.6,-333.2,7131,1.56,323.5,-1114.5,388.5,1049.2,63.3,-110.3093,-0.3121,
1645.7,1194.7,-299.1,7174,1.56,307.4,-1139.1,401.1,1066.4,63.3,-108.2156,-0.2837,
1645.8,1194.8,-264.9,7169,1.56,291.3,-1163.6,413.7,1083.7,63.3,-106.1219,-0.2553,
1646,1194.8,-230.8,7157,1.57,275.2,-1188.2,426.4,1101,63.3,-104.0281,-0.2268,
1646.1,1194.9,-196.7,7134,1.57,259.1,-1212.8,439,1118.2,63.3,-101.9343,-0.1984,
1646.3,1195,-158.1,7107,1.57,239.7,-1226.4,448.5,1129.7,63.3,-99.8314,-0.1678,
1646.4,1195.1,-112.8,7086,1.57,214.4,-1220.1,452.3,1130.7,63.3,-97.7122,-0.1332,
1646.6,1195.2,-67.2,7075,1.57,189.1,-1213.7,456.1,1131.7,63.3,-95.593,-0.0987,
1646.7,1195.3,-21.6,7073,1.58,163.8,-1207.4,459.9,1132.7,63.2,-93.4739,-0.0641,
1646.9,1195.4,24,7092,1.58,138.5,-1201.1,463.8,1133.7,63.2,-91.3546,-0.0296,
1647,1195.5,69.7,7123,1.58,113.2,-1194.8,467.6,1134.7,63.2,-89.2355,0.005,
1647.2,1195.6,115.3,7155,1.58,87.9,-1188.4,471.4,1135.7,63.2,-87.1165,0.0395,
1647.3,1195.7,160.9,7173,1.58,62.6,-1182.1,475.2,1136.7,63.1,-84.9975,0.0741,
1647.5,1195.8,206.5,7173,1.58,37.3,-1175.7,479,1137.6,63.1,-82.8784,0.1087,
1647.6,1195.9,252.2,7176,1.59,12,-1169.4,482.8,1138.6,63.1,-80.7592,0.1432,
1647.8,1196,297.8,7166,1.59,-13.3,-1163.1,486.6,1139.6,63,-78.64,0.1778,
1648,1196.1,343.4,7135,1.59,-38.6,-1156.7,490.4,1140.6,63,-76.5209,0.2123,
1648.1,1196.1,389,7098,1.59,-63.8,-1150.4,494.2,1141.6,63,-74.402,0.2469,
1648.3,1196.2,434.6,7081,1.59,-89.1,-1144,498,1142.5,63,-72.2833,0.2814,
1648.4,1196.3,480.2,7107,1.59,-114.4,-1137.7,501.8,1143.5,62.9,-70.1648,0.3159,
1648.6,1196.4,525.8,7135,1.59,-139.7,-1131.3,505.6,1144.5,62.9,-68.0462,0.3505,
1648.7,1196.5,571.5,7141,1.6,-165,-1125,509.4,1145.4,62.9,-65.9276,0.385,
1648.9,1196.6,617.1,7145,1.6,-190.2,-1118.6,513.2,1146.4,62.8,-63.8088,0.4196,
1649,1196.7,662.7,7178,1.6,-215.5,-1112.2,517,1147.4,62.8,-61.6902,0.4541,
1649.2,1196.8,708.3,7222,1.6,-240.8,-1105.9,520.8,1148.3,62.8,-59.5717,0.4886,
1649.3,1196.9,753.9,7270,1.6,-266,-1099.5,524.6,1149.3,62.8,-57.4533,0.5232,
1649.5,1197,799.5,7303,1.6,-291.3,-1093.1,528.4,1150.2,62.7,-55.3348,0.5577,
1649.6,1197.1,835,7291,1.61,-315.4,-1061.3,521.5,1136.2,62.7,-53.1887,0.581,
1649.8,1197.2,866.9,7266,1.62,-339.2,-1020.1,510.7,1116.7,62.6,-51.0323,0.6002,
1649.9,1197.3,898.7,7246,1.63,-362.9,-978.9,499.9,1097.1,62.6,-48.8759,0.6193,
1650.1,1197.3,930.5,7225,1.64,-386.6,-937.6,489.1,1077.6,62.5,-46.7197,0.6385,
1650.2,1197.4,962.3,7200,1.65,-410.3,-896.4,478.3,1058,62.4,-44.5635,0.6576,
1650.4,1197.5,994.1,7193,1.65,-434,-855.2,467.5,1038.5,62.4,-42.4074,0.6768,
1650.5,1197.6,1025.9,7200,1.66,-457.7,-814,456.6,1018.9,62.3,-40.2512,0.6959,
1650.7,1197.7,1057.7,7200,1.67,-481.4,-772.7,445.8,999.4,62.3,-38.095,0.7151,
1650.8,1197.8,1089.5,7162,1.68,-505.1,-731.5,435,979.8,62.2,-35.9387,0.7342,
1651,1197.9,1121.3,7089,1.69,-528.8,-690.3,424.2,960.3,62.2,-33.7826,0.7534,
1651.2,1198,1153.1,7049,1.7,-552.5,-649,413.4,940.7,62.1,-31.6265,0.7725,
1651.3,1198.1,1184.9,7071,1.71,-576.3,-607.8,402.5,921.2,62,-29.4704,0.7916,
1651.5,1198.2,1216.7,7081,1.71,-600,-566.6,391.7,901.6,62,-27.3144,0.8108,
1651.6,1198.3,1248.5,7015,1.72,-623.7,-525.3,380.9,882.1,61.9,-25.1585,0.8299,
1651.8,1198.4,1280.3,6941,1.73,-647.4,-484.1,370.1,862.5,61.9,-23.0026,0.849,
1651.9,1198.5,1312.1,6860,1.74,-671.1,-442.9,359.3,843,61.8,-20.8469,0.8682,
1652.1,1198.5,1343.9,6833,1.75,-694.8,-401.6,348.5,823.4,61.7,-18.6911,0.8873,
1652.2,1198.6,1375.7,6869,1.76,-718.5,-360.4,337.6,803.9,61.7,-16.5354,0.9064,
1652.4,1198.7,1407.5,6917,1.77,-742.2,-319.2,326.8,784.3,61.6,-14.3795,0.9255,
1652.5,1198.8,1439.3,7098,1.78,-765.9,-277.9,316,764.8,61.6,-12.2237,0.9447,
1652.7,1198.9,1471,7257,1.78,-789.6,-236.7,305.2,745.2,61.5,-10.0679,0.9638,
1652.8,1199,1496.9,7365,1.79,-811.3,-193.9,293.2,728,61.4,-7.9206,0.9801,
1653,1199.1,1493.3,7301,1.81,-814.9,-137.2,271.3,731.1,61.4,-5.8482,0.9716,
1653.1,1199.2,1487.6,7259,1.82,-818.5,-80.5,249.4,734.3,61.3,-3.7757,0.963,
1653.3,1199.3,1481.9,7368,1.83,-822.2,-23.9,227.5,737.5,61.2,-1.7034,0.9545,
1653.4,1199.4,1476.2,7532,1.85,-825.8,32.8,205.6,740.6,61.1,0.3689,0.9459,
1653.6,1199.5,1470.5,7684,1.86,-829.4,89.4,183.7,743.8,61,2.4411,0.9374,
1653.7,1199.6,1464.8,7823,1.88,-833,146.1,161.8,747,60.9,4.5134,0.9288,
1653.9,1199.7,1459,7945,1.89,-836.7,202.7,139.8,750.2,60.9,6.5857,0.9203,
1654,1199.7,1453.3,8003,1.9,-840.3,259.4,117.9,753.3,60.8,8.658,0.9117,
1654.2,1199.8,1447.6,7990,1.92,-843.9,316.1,96,756.5,60.7,10.7303,0.9032,
1654.4,1199.9,1441.9,7956,1.93,-847.5,372.7,74.1,759.7,60.6,12.8025,0.8946,
1654.5,1200,1436.2,7907,1.95,-851.1,429.4,52.2,762.9,60.5,14.8747,0.8861,
1654.7,1200.1,1430.4,7864,1.96,-854.7,486.1,30.3,766.1,60.5,16.9469,0.8775,
1654.8,1200.2,1424.7,7842,1.97,-858.4,542.7,8.4,769.3,60.4,19.0192,0.869,
1655,1200.3,1419,7819,1.99,-862,599.4,-13.5,772.5,60.3,21.0914,0.8604,
1655.1,1200.4,1413.2,7803,2,-865.6,656.1,-35.5,775.7,60.2,23.1636,0.8518,
1655.3,1200.5,1407.5,7840,2.01,-869.2,712.7,-57.4,778.9,60.1,25.2358,0.8433,
1655.4,1200.6,1401.8,7953,2.03,-872.8,769.4,-79.3,782.1,60,27.3079,0.8347,
1655.6,1200.7,1396,8021,2.04,-876.4,826.1,-101.2,785.3,60,29.3801,0.8262,
1655.7,1200.8,1390.3,7935,2.06,-880,882.7,-123.1,788.5,59.9,31.4521,0.8176,
1655.9,1200.9,1384.5,7853,2.07,-883.6,939.4,-145,791.7,59.8,33.524,0.809,
1656,1201,1378.8,7781,2.08,-887.2,996,-166.9,795,59.7,35.5959,0.8005,
1656.2,1201,1353.2,7876,2.1,-879.6,1045.3,-188,810.1,59.6,37.6249,0.7825,
1656.3,1201.1,1306.7,7948,2.11,-859.4,1086.3,-208.1,838.5,59.5,39.6063,0.7541,
1656.5,1201.2,1259.9,7946,2.13,-839.3,1127.2,-228.2,866.9,59.5,41.5877,0.7256,
1656.6,1201.3,1213,7924,2.14,-819.2,1168.2,-248.3,895.3,59.4,43.569,0.6972,
1656.8,1201.4,1166.1,7869,2.15,-799.1,1209.2,-268.4,923.7,59.3,45.5502,0.6688,
1656.9,1201.5,1119.3,7816,2.17,-779,1250.2,-288.5,952.1,59.2,47.5313,0.6403,
1657.1,1201.6,1072.4,7755,2.18,-758.9,1291.2,-308.6,980.4,59.1,49.5124,0.6119,
1657.2,1201.7,1025.6,7693,2.19,-738.8,1332.1,-328.7,1008.8,59.1,51.4936,0.5835,
1657.4,1201.8,978.7,7649,2.21,-718.6,1373.1,-348.7,1037.2,59,53.4747,0.555,
1657.6,1201.9,931.9,7622,2.22,-698.5,1414.1,-368.8,1065.6,58.9,55.456,0.5266,
1657.7,1202,885,7657,2.23,-678.4,1455.1,-388.9,1094,58.8,57.4373,0.4981,
1657.9,1202.1,838.1,7722,2.25,-658.3,1496,-409,1122.4,58.7,59.4187,0.4697,
1658,1202.2,791.2,7808,2.26,-638.1,1537,-429.1,1150.8,58.6,61.4,0.4413,
1658.2,1202.2,744.4,7888,2.27,-618,1578,-449.2,1179.1,58.6,63.3812,0.4128,
1658.3,1202.3,697.5,7938,2.29,-597.9,1618.9,-469.3,1207.5,58.5,65.3622,0.3844,
1658.5,1202.4,650.6,7971,2.3,-577.8,1659.9,-489.3,1235.9,58.4,67.343,0.356,
1658.6,1202.5,603.8,8007,2.32,-557.7,1700.8,-509.4,1264.3,58.3,69.3238,0.3275,
1658.8,1202.6,556.9,8048,2.33,-537.6,1741.8,-529.5,1292.7,58.2,71.3046,0.2991,
1658.9,1202.7,510,8080,2.34,-517.4,1782.8,-549.6,1321,58.1,73.2855,0.2707,
1659.1,1202.8,463.1,8089,2.36,-497.3,1823.7,-569.7,1349.4,58.1,75.2663,0.2422,
1659.2,1202.9,416.3,8075,2.37,-477.2,1864.7,-589.7,1377.8,58,77.2472,0.2138,
1659.4,1203,369.4,8080,2.38,-457.1,1905.7,-609.8,1406.2,57.9,79.228,0.1854,
1659.5,1203.1,304.8,8097,2.39,-423,1909.6,-616.2,1412.7,57.8,81.1685,0.1537,
1659.7,1203.2,236.9,8103,2.39,-386.5,1906.7,-620.2,1415.2,57.7,83.1016,0.1214,
1659.8,1203.3,169,8129,2.4,-349.9,1903.9,-624.1,1417.8,57.7,85.0346,0.0891,
1660,1203.4,101.2,8135,2.4,-313.3,1901,-628,1420.3,57.6,86.9676,0.0568,
1660.1,1203.4,33.3,8110,2.4,-276.7,1898.2,-631.9,1422.8,57.5,88.9003,0.0245,
1660.3,1203.5,-34.6,8149,2.4,-240.2,1895.3,-635.8,1425.3,57.5,90.8329,-0.0078,
1660.4,1203.6,-102.4,8259,2.41,-203.6,1892.5,-639.8,1427.8,57.4,92.7653,-0.0401,
1660.6,1203.7,-170.3,8370,2.41,-167.1,1889.6,-643.7,1430.4,57.3,94.6977,-0.0724,
1660.8,1203.8,-238.1,8476,2.41,-130.5,1886.8,-647.6,1432.9,57.2,96.6302,-0.1046,
1660.9,1203.9,-306,8520,2.42,-93.9,1883.9,-651.5,1435.4,57.2,98.5626,-0.1369,
1661.1,1204,-373.8,8519,2.42,-57.4,1881.1,-655.5,1437.9,57.1,100.495,-0.1692,
1661.2,1204.1,-441.7,8483,2.42,-20.8,1878.2,-659.4,1440.4,57,102.4273,-0.2015,
1661.4,1204.2,-509.6,8418,2.43,15.7,1875.4,-663.3,1442.9,56.9,104.3598,-0.2338,
1661.5,1204.3,-577.4,8328,2.43,52.3,1872.5,-667.2,1445.5,56.9,106.2922,-0.2661,
1661.7,1204.4,-645.3,8303,2.43,88.9,1869.7,-671.1,1448,56.8,108.2245,-0.2983,
1661.8,1204.5,-713.2,8329,2.44,125.4,1866.8,-675.1,1450.5,56.7,110.1568,-0.3306,
1662,1204.6,-781,8376,2.44,162,1864,-679,1453,56.6,112.089,-0.3629,
1662.1,1204.7,-848.9,8471,2.44,198.5,1861.1,-682.9,1455.5,56.6,114.0211,-0.3952,
1662.3,1204.7,-916.7,8567,2.45,235.1,1858.2,-686.8,1458,56.5,115.9533,-0.4274,
1662.4,1204.8,-984.6,8623,2.45,271.6,1855.4,-690.8,1460.6,56.4,117.8853,-0.4597,
1662.6,1204.9,-1052.5,8638,2.45,308.2,1852.6,-694.7,1463.1,56.3,119.8172,-0.492,
1662.7,1205,-1117,8641,2.46,342.9,1839.4,-694.8,1459.3,56.3,121.7392,-0.5216,
1662.9,1205.1,-1169.3,8607,2.46,370.8,1788.4,-681.2,1432.4,56.2,123.6248,-0.5413,
1663,1205.2,-1221.6,8567,2.46,398.8,1737.5,-667.6,1405.5,56.1,125.5104,-0.5611,
